id,existing year,gps_height,installer,longitude,latitude,num_private,basin,region,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
33536,8.0,479,other,37.06545245,-6.80158032,0,Wami / Ruvu,Morogoro,60,True,VWC,True,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
2741,unknown,0,dwe,33.60745714,-2.67849915,0,Lake Victoria,Mwanza,0,True,unknown,True,handpump,user-group,on failure,soft,enough,groundwater,hand pump
25478,1.0,33,other,39.03135283,-6.581848299999999,0,Wami / Ruvu,Pwani,80,True,Company,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
4893,8.0,2154,community,34.01763695,-9.35272425,0,Lake Nyasa,Iringa,0,True,WUA,False,gravity,user-group,never pay,unknown,dry,groundwater,communal standpipe
49600,41.0,951,dwe,37.34012663,-3.30395104,0,Pangani,Kilimanjaro,45,True,Water Board,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
44734,unknown,0,community,32.15757911,-3.65668132,0,Lake Tanganyika,Shinyanga,0,True,WUG,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
16572,41.0,463,community,38.12825778,-10.62275449,0,Ruvuma / Southern Coast,Lindi,109,True,VWC,False,other,user-group,never pay,unknown,insufficient,groundwater,communal standpipe
60201,unknown,0,dwe,33.51061376,-3.52252638,0,Internal,Shinyanga,0,unknown,WUG,False,handpump,user-group,unknown,salty,insufficient,groundwater,hand pump
10792,14.0,362,dwe,36.86598637,-8.96686081,0,Rufiji,Morogoro,270,True,unknown,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
12124,unknown,0,government,36.33990719,-5.894865599999998,0,Wami / Ruvu,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,salty,insufficient,groundwater,communal standpipe
55179,unknown,0,government,33.80108992,-9.46699465,0,Lake Nyasa,Mbeya,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
29965,unknown,0,other,33.41397403,-3.74472208,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
22251,unknown,0,kkkt,33.09889526,-9.20519974,0,Lake Nyasa,Mbeya,0,True,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
3221,41.0,1241,dwe,37.32799686,-3.25813611,0,Pangani,Kilimanjaro,1,False,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,other
6276,41.0,1279,dwe,37.54579795,-3.29626547,0,Pangani,Kilimanjaro,45,False,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,other
23597,34.0,1362,other,34.22825733,-1.23580091,0,Lake Victoria,Mara,350,True,Other,False,submersible,user-group,never pay,unknown,insufficient,surface,communal standpipe
28292,33.0,1286,tcrs,30.48468221,-5.61540134,0,Lake Tanganyika,Rukwa,10,True,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
29417,13.0,1334,other,36.79077508,-2.55049126,0,Internal,Arusha,250,True,VWC,unknown,gravity,user-group,per bucket,soft,insufficient,surface,communal standpipe
21680,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
64540,27.0,1440,tcrs,34.51162278,-4.68988638,0,Internal,Singida,248,True,VWC,True,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
23272,29.0,297,rwe,36.85514605,-7.94865768,0,Rufiji,Morogoro,350,True,unknown,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
16522,8.0,1284,dwe,30.12163253,-4.58775586,0,Lake Tanganyika,Kigoma,1,True,Water authority,False,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
31337,6.0,1415,dwe,34.58258338,-4.19433273,0,Internal,Singida,302,True,Parastatal,True,gravity,parastatal,never pay,soft,seasonal,surface,communal standpipe
63547,unknown,1918,other,35.68147208,-8.21482391,0,Rufiji,Iringa,0,True,VWC,True,submersible,user-group,annually,soft,seasonal,groundwater,communal standpipe
18607,4.0,810,dwe,29.73970954,-4.88044289,0,Lake Tanganyika,Kigoma,655,True,Parastatal,True,gravity,parastatal,monthly,soft,enough,surface,communal standpipe
14721,3.0,1531,dwe,36.60404783,-3.30090106,0,Pangani,Arusha,200,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
38671,unknown,0,dwe,35.73510421,-4.45562529,0,Internal,Dodoma,0,True,Private operator,False,motorpump,commercial,per bucket,soft,enough,groundwater,communal standpipe
31569,14.0,1215,ces,37.16751683,-3.24600255,0,Pangani,Kilimanjaro,75,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
50559,21.0,1272,other,34.03882863,-1.67795323,0,Lake Victoria,Mara,250,unknown,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
20548,31.0,118,other,39.86155474,-10.83320501,0,Ruvuma / Southern Coast,Mtwara,1,True,Water Board,True,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
62680,unknown,0,other,31.6820475,-1.8104884,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,improved spring
3157,6.0,1794,government,35.72569649,-8.10505479,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
69499,32.0,1394,other,37.66691525,-3.69291446,0,Pangani,Kilimanjaro,50,True,WUA,False,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
61489,18.0,898,danida,36.0606257,-7.28982862,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
47777,unknown,0,community,32.1062751,-4.90809734,0,Lake Tanganyika,Tabora,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
23762,unknown,0,dwe,32.45818076,-3.63898762,0,Lake Tanganyika,Shinyanga,0,True,unknown,True,other,user-group,unknown,milky,dry,groundwater,other
29739,23.0,1206,tcrs,31.25691448,-6.32256138,0,Lake Rukwa,Rukwa,500,True,VWC,True,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
63042,unknown,1645,kkkt,34.94354038,-8.52452766,0,Rufiji,Iringa,0,False,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
611,19.0,1310,dwe,35.26623113,-9.83669552,0,Lake Nyasa,Ruvuma,0,True,VWC,True,gravity,user-group,on failure,soft,dry,surface,communal standpipe
49530,unknown,0,other,33.92840897,-4.38937667,0,Internal,Tabora,0,True,unknown,False,other,user-group,unknown,salty,enough,groundwater,other
34608,3.0,306,other,36.99631505,-7.5986847000000015,0,Rufiji,Morogoro,90,True,VWC,True,gravity,user-group,on failure,soft,enough,surface,communal standpipe
37292,unknown,1250,dwe,30.34853007,-4.38738539,0,Lake Tanganyika,Kigoma,200,True,Water authority,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
70216,unknown,0,other,30.54998975,-2.58987997,0,Lake Victoria,Kagera,0,True,VWC,False,handpump,user-group,per bucket,soft,dry,groundwater,communal standpipe
27932,20.0,1305,other,30.58338351,-3.67950858,0,Lake Tanganyika,Kigoma,400,True,VWC,False,gravity,user-group,annually,soft,insufficient,surface,communal standpipe
16471,unknown,0,dwe,0.0,-2e-08,0,Lake Tanganyika,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
67952,11.0,733,dwe,35.74649238,-10.82457146,0,Ruvuma / Southern Coast,Ruvuma,0,True,VWC,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
32739,3.0,159,other,39.47372627,-10.31261811,0,Ruvuma / Southern Coast,Lindi,123,False,VWC,False,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
51282,12.0,1323,other,34.95603529,-9.86770374,0,Lake Nyasa,Iringa,125,True,VWC,False,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
59070,unknown,0,other,32.64587948,-3.8606949,0,Lake Victoria,Shinyanga,0,True,unknown,True,other,commercial,unknown,soft,insufficient,groundwater,other
34332,unknown,0,kkkt,32.70628998,-8.791844900000001,0,Lake Rukwa,Mbeya,0,False,VWC,False,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
27178,35.0,1348,dwe,36.69787196,-2.73170003,0,Internal,Arusha,100,True,VWC,True,gravity,user-group,on failure,soft,insufficient,groundwater,communal standpipe
56188,unknown,0,hesawa,33.28010511,-2.78644684,0,Lake Victoria,Mwanza,0,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,other
43116,unknown,0,other,30.6085011,-2.52859321,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,commercial,never pay,soft,enough,groundwater,communal standpipe
6491,36.0,69,other,40.06193988,-10.26519714,0,Ruvuma / Southern Coast,Mtwara,300,True,VWC,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
73429,3.0,1774,other,34.68290188,-9.13441055,0,Rufiji,Iringa,52,True,VWC,True,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
13802,25.0,1046,other,35.09536822,-9.9032872,0,Lake Nyasa,Iringa,65,True,VWC,False,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
24927,unknown,0,other,31.60391559,-1.77864174,0,Lake Victoria,Kagera,0,True,VWC,True,submersible,user-group,never pay,soft,enough,groundwater,communal standpipe
23180,0.0,518,other,38.07206945,-4.46295419,0,Pangani,Kilimanjaro,200,True,Water authority,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
9877,7.0,1607,other,36.81828413,-3.17360428,0,Internal,Arusha,170,True,VWC,True,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
23343,1.0,114,other,38.86556762,-6.8295910000000015,102,Wami / Ruvu,Pwani,20,True,Parastatal,True,motorpump,commercial,monthly,soft,insufficient,surface,communal standpipe
11737,unknown,0,government,33.17289721,-3.75781806,0,Lake Victoria,Shinyanga,0,True,VWC,True,other,user-group,never pay,soft,insufficient,groundwater,other
6687,29.0,479,danida,37.45576327,-11.01046196,0,Ruvuma / Southern Coast,Ruvuma,1,True,VWC,False,other,user-group,annually,soft,enough,groundwater,hand pump
42794,30.0,876,dwe,35.79774525,-10.71205051,0,Ruvuma / Southern Coast,Ruvuma,300,True,VWC,True,gravity,user-group,never pay,soft,dry,surface,communal standpipe
62820,13.0,63,unknown,39.35430902,-6.92075668,0,Wami / Ruvu,Dar es Salaam,70,True,SWC,False,motorpump,other,per bucket,soft,enough,groundwater,communal standpipe
65206,unknown,0,other,31.41787813,-1.62102307,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
57544,5.0,2125,community,34.12907558,-9.28417732,0,Lake Nyasa,Iringa,0,True,VWC,False,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
12716,14.0,1152,ces,37.24146381,-3.26272094,0,Pangani,Kilimanjaro,25,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
67416,15.0,401,dwe,36.7260704,-8.89801557,0,Rufiji,Morogoro,120,True,Water Board,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
25263,unknown,0,dwe,31.16847689,-1.59222745,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
11286,5.0,1398,dwe,37.4928383,-3.31966042,0,Pangani,Kilimanjaro,15,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
19787,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,unknown,unknown,False,handpump,unknown,unknown,unknown,unknown,groundwater,hand pump
3917,3.0,634,community,37.90573348,-4.496616,0,Pangani,Kilimanjaro,250,True,Water authority,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
57951,2.0,272,community,36.90271362,-7.83627558,0,Rufiji,Morogoro,250,True,WUA,True,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
39343,30.0,1326,tcrs,30.50568675,-5.71342054,0,Lake Tanganyika,Rukwa,50,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,hand pump
64563,unknown,0,dwe,33.69443366,-3.7364804,0,Internal,Shinyanga,0,False,WUG,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
58651,unknown,0,dwe,32.04129785,-3.29409767,0,Lake Tanganyika,Shinyanga,0,True,WUG,True,handpump,user-group,unknown,soft,insufficient,groundwater,hand pump
44351,19.0,1320,dwe,35.27747566,-9.82977002,0,Lake Nyasa,Ruvuma,0,True,VWC,True,gravity,user-group,never pay,soft,dry,surface,communal standpipe
39349,unknown,0,other,31.68095167,-1.84385813,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,improved spring
39074,26.0,1877,other,35.10820575,-4.07447923,0,Internal,Manyara,457,True,Parastatal,True,motorpump,parastatal,per bucket,soft,enough,groundwater,communal standpipe
49521,unknown,0,other,33.31992484,-3.05383298,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
16587,unknown,0,other,33.16301825,-3.91129541,0,Internal,Shinyanga,0,True,WUG,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
25949,unknown,0,other,30.81104154,-2.42088846,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,user-group,monthly,soft,dry,groundwater,communal standpipe
39372,1.0,1324,other,30.73357661,-3.42472813,0,Lake Tanganyika,Kigoma,350,True,VWC,False,handpump,user-group,unknown,soft,insufficient,groundwater,hand pump
19089,unknown,0,other,32.96487497,-9.32970169,0,Lake Nyasa,Mbeya,0,True,VWC,False,handpump,user-group,unknown,unknown,unknown,groundwater,hand pump
67665,3.0,608,community,37.90436707,-4.51735807,0,Pangani,Kilimanjaro,80,True,Water authority,unknown,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
57982,unknown,0,other,33.56198259,-9.20126198,0,Lake Nyasa,Mbeya,0,True,VWC,unknown,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
24130,23.0,1410,other,34.63400441,-5.16692398,0,Internal,Singida,1,True,VWC,unknown,other,user-group,unknown,unknown,dry,groundwater,other
32158,35.0,1309,other,34.69845333,-5.75478713,0,Rufiji,Singida,250,True,VWC,False,wind-powered,user-group,never pay,salty,enough,groundwater,communal standpipe
65631,37.0,1613,danida,35.72443846,-7.86309186,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
48335,1.0,1997,community,34.22903695,-9.43809474,0,Lake Nyasa,Iringa,0,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
13837,13.0,24,unknown,39.18780991,-6.90318284,0,Wami / Ruvu,Dar es Salaam,200,unknown,WUG,False,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
71873,3.0,527,kkkt,37.73779761,-6.7156788,0,Wami / Ruvu,Morogoro,400,True,VWC,True,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump
24730,24.0,1220,danida,35.84014121,-7.46149384,0,Rufiji,Iringa,550,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
9820,unknown,-26,dwe,38.97086358,-5.52591684,0,Pangani,Tanga,500,False,VWC,False,other,user-group,never pay,salty,insufficient,groundwater,other
50039,5.0,1353,other,36.70468157,-2.73226165,0,Internal,Arusha,300,True,Parastatal,unknown,gravity,parastatal,never pay,soft,insufficient,surface,communal standpipe
35310,14.0,695,community,37.41425046,-3.77037436,0,Pangani,Manyara,300,True,unknown,True,other,parastatal,unknown,soft,seasonal,surface,other
27305,unknown,0,danida,33.33775939,-8.98069002,0,Lake Rukwa,Mbeya,0,True,VWC,True,gravity,user-group,on failure,soft,seasonal,surface,other
884,unknown,0,other,30.69280905,-2.48544737,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
52751,36.0,1248,dwe,30.25485774,-4.51914318,0,Lake Tanganyika,Kigoma,850,True,Water authority,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
24975,15.0,-2,community,39.64011247,-10.12555493,0,Ruvuma / Southern Coast,Lindi,1200,True,VWC,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
63414,3.0,46,unknown,39.08931476,-7.04424858,0,Wami / Ruvu,Dar es Salaam,300,unknown,Parastatal,False,submersible,parastatal,never pay,soft,enough,groundwater,communal standpipe
45031,11.0,1412,other,35.57449454,-3.39468109,0,Internal,Arusha,80,True,VWC,True,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
25010,unknown,0,hesawa,33.15944009,-2.6948813,0,Lake Victoria,Mwanza,0,unknown,VWC,True,handpump,user-group,never pay,unknown,unknown,groundwater,hand pump
7967,4.0,678,other,37.3819574,-3.67755662,0,Pangani,Manyara,50,True,VWC,True,submersible,user-group,never pay,salty,enough,groundwater,communal standpipe
73755,19.0,443,danida,34.63153093,-10.54153219,0,Lake Nyasa,Ruvuma,90,unknown,VWC,True,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
9827,2.0,1351,other,34.52091468,-1.41724915,0,Lake Victoria,Mara,50,True,unknown,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
23492,13.0,1617,other,37.17375016,-2.8388233,0,Internal,Arusha,250,True,VWC,unknown,gravity,user-group,on failure,soft,insufficient,surface,communal standpipe
6998,unknown,0,other,32.97489995,-2.75857489,0,Lake Victoria,Mwanza,0,unknown,VWC,True,other,user-group,never pay,milky,seasonal,unknown,other
24759,unknown,0,community,31.92258874,-3.28890133,0,Lake Tanganyika,Shinyanga,0,True,WUG,True,handpump,user-group,unknown,soft,enough,groundwater,hand pump
9748,16.0,1213,dwe,34.71529702,-10.23828311,0,Lake Nyasa,Iringa,14,False,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
18655,21.0,1141,dwe,31.09589578,-6.42326784,0,Lake Rukwa,Rukwa,70,True,VWC,True,handpump,user-group,annually,soft,enough,groundwater,hand pump
5109,unknown,0,dwe,33.80895267,-9.55864202,0,Lake Nyasa,Mbeya,0,True,VWC,True,handpump,user-group,never pay,soft,dry,groundwater,hand pump
7825,21.0,1867,other,35.57210601,-3.95728654,0,Internal,Manyara,731,True,Parastatal,True,handpump,parastatal,never pay,soft,enough,groundwater,hand pump
39552,7.0,864,dwe,31.41459391,-7.19192469,0,Lake Rukwa,Rukwa,1200,False,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
53765,12.0,1371,other,36.99988437,-3.15297725,0,Internal,Kilimanjaro,1,True,Water Board,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
16337,33.0,-14,other,39.25923157,-8.60235332,0,Ruvuma / Southern Coast,Lindi,367,True,unknown,True,other,user-group,never pay,soft,seasonal,groundwater,other
11358,39.0,196,other,38.87868204,-7.73482764,0,Rufiji,Pwani,1,True,VWC,True,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
9216,unknown,0,other,33.97323066,-9.428738,0,Lake Nyasa,Mbeya,0,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
43778,21.0,1158,other,34.00638223,-1.15042687,0,Lake Victoria,Mara,650,True,Private operator,False,submersible,user-group,monthly,soft,enough,surface,communal standpipe
16902,31.0,161,other,39.87713592,-10.80046511,0,Ruvuma / Southern Coast,Mtwara,1,True,Water Board,True,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
17929,25.0,133,rwe,37.80212895,-7.3757894,0,Wami / Ruvu,Morogoro,250,True,VWC,True,handpump,user-group,on failure,unknown,seasonal,groundwater,hand pump
36249,7.0,1761,other,35.42906575,-8.10929063,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
23309,36.0,1220,other,33.91684541,-1.23985609,0,Lake Victoria,Mara,350,unknown,unknown,False,submersible,user-group,unknown,soft,enough,surface,communal standpipe
74248,2.0,1280,other,34.41059355,-1.59502423,0,Lake Victoria,Mara,100,True,WUG,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
19439,27.0,1489,dwe,32.04670154,-8.85793201,0,Lake Rukwa,Rukwa,250,True,VWC,False,other,user-group,never pay,soft,dry,groundwater,other
25898,17.0,1313,other,29.89025212,-4.37109963,0,Lake Tanganyika,Kigoma,370,True,Water authority,False,handpump,user-group,never pay,soft,dry,groundwater,hand pump
24986,unknown,0,other,31.63043893,-1.43054508,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,unknown,dry,groundwater,improved spring
57336,28.0,858,other,29.69350444,-4.90913971,0,Lake Tanganyika,Kigoma,0,False,Other,True,other,other,never pay,soft,dry,surface,communal standpipe
4832,4.0,1362,other,36.92289982,-3.14841829,0,Internal,Kilimanjaro,1,True,Water Board,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
38655,6.0,350,other,37.51243728,-6.29037814,0,Wami / Ruvu,Morogoro,16,True,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
58378,19.0,1839,dwe,31.37318737,-7.86509489,0,Lake Tanganyika,Rukwa,1,False,VWC,False,other,user-group,never pay,soft,enough,groundwater,other
66260,unknown,0,other,33.45358218,-3.90079277,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
67172,unknown,0,community,32.15069747,-5.08868735,0,Lake Tanganyika,Tabora,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
19001,12.0,1370,other,37.02129271,-3.1476594,0,Pangani,Kilimanjaro,1,True,Water Board,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
54332,15.0,1091,other,34.96051639,-5.8501347,0,Internal,Singida,500,True,VWC,False,motorpump,user-group,unknown,soft,enough,groundwater,communal standpipe
4193,1.0,295,other,38.51577766,-5.36940506,180,Pangani,Tanga,1,True,VWC,True,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
57425,23.0,873,other,35.97492670000001,-2.99346307,0,Internal,Arusha,1,False,VWC,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
63728,unknown,0,dwe,33.48237893,-3.39574978,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
39524,35.0,1361,community,36.94895919,-3.2304779,0,Pangani,Arusha,145,True,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
23751,unknown,0,other,32.94024998,-2.4318241,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
58527,unknown,0,dwe,30.94379303,-1.40111855,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
43882,unknown,0,dwe,32.59055298,-3.92346083,0,Lake Tanganyika,Shinyanga,0,True,unknown,True,other,user-group,unknown,milky,insufficient,groundwater,other
52184,unknown,0,other,35.3588975,-6.23182109,0,Internal,Dodoma,0,True,VWC,True,handpump,user-group,never pay,soft,enough,surface,hand pump
40382,39.0,1432,government,37.60640641,-3.16380164,0,Pangani,Kilimanjaro,1,True,Company,True,gravity,commercial,never pay,soft,enough,groundwater,communal standpipe
54510,41.0,274,other,39.05434343,-10.87141542,0,Ruvuma / Southern Coast,Mtwara,1,True,VWC,False,other,user-group,unknown,soft,dry,groundwater,other
4342,unknown,0,government,33.81120517,-9.48501746,0,Lake Nyasa,Mbeya,0,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
273,8.0,1168,other,33.3817567,-1.83479654,0,Lake Victoria,Mara,250,True,VWC,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
52945,unknown,0,other,35.60590579999999,-5.41533164,0,Internal,Dodoma,0,True,VWC,False,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
67138,27.0,752,dwe,30.83660237,-7.90253449,0,Lake Tanganyika,Rukwa,1,False,VWC,False,other,user-group,never pay,soft,enough,groundwater,hand pump
23133,30.0,1343,tcrs,30.40921443,-5.58624433,0,Lake Tanganyika,Rukwa,240,True,Water authority,True,other,commercial,never pay,soft,enough,groundwater,hand pump
59363,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
55495,1.0,210,other,36.6950683,-8.141890400000001,0,Rufiji,Morogoro,1200,True,unknown,True,rope pump,user-group,never pay,soft,insufficient,groundwater,hand pump
15034,unknown,0,other,36.01617437,-5.43928122,0,Wami / Ruvu,Dodoma,0,True,VWC,True,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
10924,43.0,1526,other,34.68125421,-5.05564503,0,Internal,Singida,1,True,VWC,unknown,motorpump,user-group,unknown,unknown,dry,groundwater,communal standpipe
29706,unknown,0,community,33.68527192,-8.91265258,0,Rufiji,Mbeya,0,False,VWC,False,gravity,user-group,on failure,soft,enough,surface,communal standpipe
9312,28.0,1177,tcrs,31.31844037,-6.34636446,0,Lake Rukwa,Rukwa,450,True,VWC,True,handpump,user-group,on failure,soft,enough,groundwater,hand pump
6069,10.0,1358,other,37.22435724,-5.52649636,0,Pangani,Manyara,400,True,VWC,True,gravity,user-group,never pay,soft,seasonal,surface,communal standpipe
26188,4.0,825,dwe,29.7225515,-4.849543700000001,0,Lake Tanganyika,Kigoma,145,True,WUG,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
40878,10.0,1292,dwe,30.4912826,-3.7762917,0,Lake Tanganyika,Kigoma,250,True,VWC,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
13063,18.0,1570,community,36.79394978,-3.33090585,0,Pangani,Arusha,98,True,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
45773,25.0,1307,other,30.2147858,-4.5002644,0,Lake Tanganyika,Kigoma,540,unknown,Water authority,False,gravity,user-group,monthly,soft,enough,surface,communal standpipe
15947,36.0,1259,kkkt,38.45404036,-4.904651,15,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
35612,31.0,236,other,39.6262346,-10.84265353,0,Ruvuma / Southern Coast,Mtwara,850,True,Water Board,True,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
23649,4.0,-22,other,38.97869456,-6.50036821,0,Wami / Ruvu,Pwani,400,True,Private operator,False,handpump,commercial,never pay,soft,enough,groundwater,hand pump
19240,26.0,1417,danida,35.53053566,-7.7193646,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
44496,9.0,1306,other,34.27322363,-1.71717185,0,Lake Victoria,Mara,50,unknown,Other,unknown,rope pump,other,unknown,soft,enough,groundwater,hand pump
5712,unknown,0,other,33.61374439,-9.04940399,0,Lake Nyasa,Mbeya,0,True,VWC,unknown,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
50983,unknown,0,kkkt,32.85383068,-9.06141553,0,Lake Rukwa,Mbeya,0,True,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
61769,unknown,0,dwe,33.84940699,-4.58893702,0,Internal,Tabora,0,True,Water authority,False,handpump,user-group,monthly,salty,enough,groundwater,hand pump
41303,29.0,1280,other,30.07011651,-4.662915,0,Lake Tanganyika,Kigoma,350,True,Water authority,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
46055,4.0,833,dwe,29.73770535,-4.85168639,0,Lake Tanganyika,Kigoma,300,True,Parastatal,True,gravity,parastatal,monthly,soft,enough,surface,communal standpipe
58101,1.0,16,individual,38.24011436,-7.77387331,0,Rufiji,Pwani,1,False,Private operator,True,motorpump,commercial,per bucket,soft,enough,groundwater,communal standpipe
