id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
47902,0.0,411,other,0,other,Internal,Tabora,0,True,other,False,unknown,handpump,commercial,unknown,salty,enough,groundwater,hand pump
19083,500.0,251,other,675,other,Pangani,Kilimanjaro,80,True,water_authority,True,00s,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
61474,0.0,307,other,1265,dwe,Lake Tanganyika,Kigoma,950,True,water_authority,True,90s,other,commercial,never pay,soft,enough,groundwater,communal standpipe
6625,0.0,1007,other,2043,other,Lake Nyasa,Iringa,70,True,vwc,False,00s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
41287,200.0,992,other,161,dwe,Wami / Ruvu,Morogoro,250,True,vwc,True,90s,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
50653,0.0,960,world_bank,0,other,Wami / Ruvu,Morogoro,1200,True,vwc,True,00s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
7236,200.0,996,government,183,dwe,Pangani,Tanga,200,True,vwc,False,90s,gravity,user-group,monthly,soft,seasonal,groundwater,communal standpipe
34575,50.0,996,other,154,other,Wami / Ruvu,Pwani,15,False,wua,True,00s,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
13491,0.0,869,world_bank,1124,dwe,Lake Rukwa,Rukwa,400,False,water_authority,False,00s,gravity,commercial,never pay,soft,enough,groundwater,communal standpipe
56664,0.0,296,other,0,other,Lake Victoria,Shinyanga,0,unknown,wug,False,unknown,handpump,user-group,unknown,unknown,enough,groundwater,hand pump
62968,0.0,292,other,1541,government,Wami / Ruvu,Manyara,430,False,other,True,00s,gravity,other,unknown,soft,insufficient,surface,communal standpipe
61977,50.0,289,other,1450,other,Wami / Ruvu,Manyara,500,True,water_board,False,00s,submersible,user-group,per bucket,salty,dry,groundwater,communal standpipe
50335,0.0,862,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,other,soft,enough,groundwater,hand pump
56890,50.0,306,other,245,dwe,Ruvuma / Southern Coast,Mtwara,1,True,water_board,True,90s,submersible,user-group,per bucket,soft,unknown,surface,communal standpipe
58685,0.0,821,other,1622,dwe,Rufiji,Iringa,52,True,wua,True,70s,gravity,user-group,on failure,soft,enough,surface,communal standpipe
63351,0.0,880,government,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
22616,0.0,832,other,0,dwe,Lake Victoria,Mwanza,0,True,other,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
36408,0.0,867,other,0,other,Lake Victoria,Kagera,0,True,vwc,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
42175,0.0,312,other,117,other,Ruvuma / Southern Coast,Lindi,450,True,vwc,True,00s,handpump,user-group,never pay,salty,enough,groundwater,hand pump
17170,100.0,260,other,28,other,Wami / Ruvu,Dar es Salaam,150,unknown,other,False,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
18092,0.0,392,other,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,on failure,soft,enough,groundwater,hand pump
43530,0.0,257,other,641,other,Internal,Arusha,220,True,vwc,True,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
32032,0.0,1000,other,0,other,Wami / Ruvu,Dodoma,0,True,vwc,True,unknown,other,user-group,unknown,unknown,dry,groundwater,other
53946,0.0,303,other,412,other,Ruvuma / Southern Coast,Mtwara,30,True,vwc,True,00s,handpump,user-group,never pay,salty,enough,groundwater,other
24384,0.0,397,other,0,other,Lake Tanganyika,Shinyanga,0,True,wug,True,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
23485,0.0,291,other,1229,other,Lake Victoria,Mara,30,unknown,other,unknown,10s,rope pump,commercial,never pay,salty,enough,groundwater,hand pump
33324,0.0,969,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
27123,0.0,975,other,0,other,Rufiji,Mbeya,0,True,vwc,True,unknown,submersible,user-group,never pay,soft,enough,groundwater,communal standpipe
43713,30.0,852,government,102,dwe,Pangani,Tanga,120,True,vwc,True,00s,submersible,user-group,per bucket,soft,insufficient,surface,communal standpipe
57102,0.0,417,other,0,other,Internal,Shinyanga,0,False,other,False,unknown,gravity,parastatal,unknown,soft,seasonal,surface,communal standpipe
33066,5.0,0,other,1063,other,Pangani,Kilimanjaro,80,True,water_board,True,90s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
22634,50.0,264,other,1393,other,Pangani,Arusha,690,False,water_board,unknown,00s,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
36820,0.0,998,world_bank,0,other,Internal,Dodoma,0,True,vwc,True,unknown,gravity,user-group,per bucket,soft,seasonal,surface,communal standpipe
27682,0.0,864,other,0,other,Lake Victoria,Mwanza,0,unknown,vwc,True,unknown,other,user-group,never pay,soft,enough,groundwater,other
4956,250.0,294,world_bank,1339,other,Lake Tanganyika,Kigoma,360,True,water_authority,True,80s,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
30477,0.0,285,other,976,other,Pangani,Kilimanjaro,50,True,water_board,False,80s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
34585,0.0,294,other,1278,other,Lake Victoria,Mara,60,unknown,other,True,90s,handpump,other,never pay,salty abandoned,enough,groundwater,hand pump
561,0.0,402,other,0,other,Lake Tanganyika,Shinyanga,0,True,wug,True,unknown,handpump,user-group,unknown,coloured,enough,groundwater,other
28404,0.0,265,other,1373,dwe,Pangani,Arusha,200,True,vwc,True,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
69329,0.0,415,other,0,other,Lake Tanganyika,Tabora,0,True,other,True,unknown,handpump,commercial,never pay,soft,enough,groundwater,hand pump
13287,0.0,966,danida,0,danida,Rufiji,Mbeya,0,False,vwc,False,unknown,gravity,user-group,on failure,soft,enough,surface,communal standpipe
26832,10.0,182,government,1087,dwe,Pangani,Arusha,150,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
61232,20.0,262,other,1282,other,Pangani,Kilimanjaro,1,True,water_board,True,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
20718,6.0,153,other,1153,dwe,Pangani,Kilimanjaro,25,True,water_board,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
35046,20.0,182,government,1010,dwe,Pangani,Arusha,100,True,vwc,True,10s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
3649,0.0,870,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
32886,10000.0,868,other,1161,dwe,Lake Rukwa,Rukwa,300,True,vwc,True,10s,handpump,user-group,annually,soft,insufficient,unknown,hand pump
18691,0.0,877,other,0,dwe,Lake Tanganyika,Kagera,0,True,vwc,True,unknown,handpump,user-group,on failure,soft,enough,groundwater,hand pump
11414,0.0,881,government,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,annually,soft,enough,surface,communal standpipe
40886,0.0,863,government,1140,dwe,Lake Rukwa,Rukwa,100,False,water_authority,False,70s,gravity,commercial,never pay,soft,enough,groundwater,communal standpipe
53817,0.0,418,other,0,other,Internal,Shinyanga,0,False,other,False,unknown,gravity,parastatal,unknown,soft,seasonal,surface,communal standpipe
32305,50.0,320,other,1148,dwe,Lake Victoria,Mara,450,True,vwc,True,70s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
41754,0.0,395,government,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,motorpump,user-group,never pay,soft,insufficient,groundwater,communal standpipe
35451,0.0,976,other,1110,other,Wami / Ruvu,Morogoro,60,True,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
49989,1000.0,1007,danida,1642,other,Rufiji,Iringa,1,True,vwc,True,80s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
11782,0.0,264,other,1203,other,Pangani,Kilimanjaro,120,True,water_board,False,00s,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
51187,0.0,998,other,282,rwe,Rufiji,Morogoro,500,True,other,True,90s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
23879,0.0,257,other,1140,other,Pangani,Arusha,360,True,wua,False,10s,gravity,user-group,unknown,soft,insufficient,surface,communal standpipe
73248,0.0,315,other,1675,other,Internal,Singida,42,True,wug,True,00s,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
15989,1000.0,974,other,2173,other,Rufiji,Iringa,110,True,vwc,True,00s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
30014,100.0,263,other,79,other,Wami / Ruvu,Dar es Salaam,309,unknown,other,False,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
40533,0.0,290,government,1533,dwe,Internal,Manyara,600,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
52854,300.0,985,other,306,other,Rufiji,Morogoro,190,True,vwc,True,10s,gravity,user-group,on failure,soft,enough,surface,communal standpipe
44792,2500.0,305,other,1195,other,Lake Rukwa,Rukwa,450,True,vwc,True,90s,handpump,user-group,on failure,salty,enough,groundwater,hand pump
11353,500.0,279,danida,971,danida,Ruvuma / Southern Coast,Ruvuma,250,True,vwc,True,80s,gravity,user-group,monthly,soft,seasonal,surface,communal standpipe
49867,0.0,1,other,888,dwe,Ruvuma / Southern Coast,Ruvuma,0,True,vwc,True,80s,gravity,user-group,never pay,soft,dry,surface,communal standpipe
47636,0.0,958,other,0,other,Lake Rukwa,Mbeya,0,True,vwc,False,unknown,handpump,user-group,on failure,soft,unknown,groundwater,hand pump
65130,0.0,303,other,1157,other,Pangani,Arusha,210,True,wua,False,00s,gravity,user-group,unknown,soft,insufficient,surface,communal standpipe
66362,100.0,863,other,1134,dwe,Lake Rukwa,Rukwa,150,True,vwc,True,90s,other,user-group,annually,soft,insufficient,groundwater,other
54916,0.0,416,other,0,other,Internal,Shinyanga,0,True,wug,True,unknown,handpump,user-group,never pay,soft,dry,groundwater,hand pump
64207,20.0,846,other,838,dwe,Lake Rukwa,Rukwa,560,True,vwc,False,00s,handpump,user-group,per bucket,soft,enough,groundwater,hand pump
36083,0.0,298,government,196,dwe,Rufiji,Lindi,268,True,other,True,70s,handpump,user-group,never pay,salty,enough,groundwater,hand pump
22654,4000.0,987,other,1496,dwe,Rufiji,Iringa,250,True,water_board,False,80s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
41793,0.0,259,other,1191,other,Internal,Arusha,1500,True,vwc,True,00s,gravity,user-group,on failure,soft,insufficient,surface,communal standpipe
10967,0.0,829,government,0,rwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,submersible,user-group,never pay,soft,insufficient,groundwater,communal standpipe
54923,0.0,319,hesawa,1181,dwe,Lake Victoria,Mara,639,False,other,False,00s,gravity,parastatal,unknown,soft,seasonal,surface,communal standpipe
69759,0.0,317,other,1547,other,Lake Tanganyika,Kigoma,252,True,vwc,False,00s,gravity,user-group,unknown,soft,enough,groundwater,improved spring
38964,0.0,863,hesawa,1210,dwe,Lake Victoria,Mwanza,400,True,other,True,90s,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
42772,2000.0,286,danida,1065,dwe,Ruvuma / Southern Coast,Ruvuma,0,True,vwc,True,80s,handpump,user-group,on failure,soft,seasonal,groundwater,hand pump
69135,0.0,869,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,monthly,soft,enough,groundwater,hand pump
69271,0.0,1019,other,298,dwe,Wami / Ruvu,Pwani,500,True,vwc,False,00s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
32902,30.0,286,other,905,other,Pangani,Manyara,300,True,water_authority,False,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
44978,12000.0,281,other,1011,dwe,Lake Nyasa,Ruvuma,0,True,vwc,True,00s,gravity,user-group,annually,soft,enough,surface,communal standpipe
58649,0.0,319,government,442,other,Ruvuma / Southern Coast,Lindi,320,True,vwc,False,70s,other,user-group,never pay,unknown,dry,groundwater,communal standpipe
65478,500.0,945,other,1459,other,Rufiji,Iringa,80,True,vwc,True,10s,handpump,user-group,monthly,soft,enough,groundwater,hand pump
7424,0.0,878,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,False,unknown,gravity,user-group,never pay,soft,insufficient,groundwater,other
69040,0.0,867,other,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,submersible,user-group,never pay,soft,enough,groundwater,communal standpipe
26921,300.0,273,other,1466,other,Pangani,Kilimanjaro,60,True,vwc,False,00s,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
21918,0.0,1014,danida,1757,other,Rufiji,Iringa,450,False,vwc,True,90s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
27265,5.0,248,other,1620,dwe,Pangani,Kilimanjaro,25,True,water_board,True,00s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
10833,0.0,392,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,other,True,unknown,other,user-group,never pay,soft,insufficient,groundwater,other
63206,250.0,305,other,1330,other,Lake Tanganyika,Kigoma,780,True,water_authority,True,80s,other,user-group,monthly,soft,insufficient,surface,communal standpipe
19867,2000.0,865,other,1719,dwe,Lake Rukwa,Rukwa,1,True,vwc,False,80s,handpump,user-group,annually,soft,enough,groundwater,hand pump
32141,0.0,970,government,0,other,Lake Nyasa,Mbeya,0,False,other,False,unknown,other,parastatal,on failure,soft,seasonal,surface,other
16989,3600.0,308,government,904,dwe,Lake Tanganyika,Kigoma,170,True,wug,True,70s,gravity,user-group,annually,soft,enough,surface,communal standpipe
20013,0.0,978,other,0,commu,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,per bucket,salty,enough,groundwater,communal standpipe
27820,0.0,288,other,1588,other,Internal,Manyara,207,True,vwc,True,00s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
21735,0.0,975,government,0,other,Rufiji,Dodoma,0,True,vwc,True,unknown,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
40269,1000.0,985,other,1904,commu,Lake Nyasa,Iringa,0,True,vwc,False,00s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
36572,500.0,1064,other,1563,other,Rufiji,Iringa,50,True,wua,True,00s,handpump,user-group,monthly,soft,enough,groundwater,hand pump
30225,0.0,875,hesawa,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
52922,200.0,295,other,1020,dwe,Lake Tanganyika,Kigoma,225,True,wug,True,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
63074,0.0,288,other,1358,other,Pangani,Kilimanjaro,1,True,other,True,10s,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
11357,30.0,300,other,332,other,Ruvuma / Southern Coast,Mtwara,86,True,vwc,True,00s,handpump,user-group,per bucket,soft,dry,groundwater,hand pump
64037,300.0,979,other,258,dwe,Rufiji,Morogoro,150,True,other,True,90s,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
7174,0.0,300,other,0,other,Lake Victoria,Shinyanga,0,True,other,False,unknown,other,user-group,unknown,soft,insufficient,groundwater,other
64017,100.0,183,government,827,government,Lake Nyasa,Ruvuma,80,True,wug,True,00s,handpump,user-group,per bucket,soft,enough,groundwater,hand pump
46109,0.0,967,world_bank,0,other,Wami / Ruvu,Morogoro,750,True,vwc,True,00s,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
31830,0.0,253,government,1442,dwe,Pangani,Kilimanjaro,45,False,vwc,True,70s,gravity,user-group,never pay,soft,enough,groundwater,other
28424,0.0,968,other,0,other,Wami / Ruvu,Morogoro,350,True,vwc,True,80s,other,user-group,never pay,salty,insufficient,groundwater,other
17075,0.0,880,other,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
8785,50.0,298,other,1133,other,Internal,Singida,213,True,wua,True,10s,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
71436,0.0,981,other,328,other,Pangani,Tanga,250,True,vwc,False,80s,other,user-group,never pay,soft,enough,groundwater,other
35351,2000.0,300,other,1692,other,Internal,Manyara,285,True,vwc,True,00s,handpump,user-group,annually,soft,enough,groundwater,hand pump
22310,40.0,1009,other,235,other,Wami / Ruvu,Pwani,20,True,wua,True,00s,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
1274,0.0,314,other,0,dwe,Lake Victoria,Shinyanga,0,unknown,wug,False,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
16768,10.0,183,other,1125,other,Pangani,Kilimanjaro,25,True,water_board,True,90s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
68780,0.0,395,government,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,motorpump,user-group,never pay,soft,insufficient,groundwater,communal standpipe
14777,0.0,317,other,418,other,Ruvuma / Southern Coast,Lindi,350,True,vwc,True,10s,handpump,user-group,unknown,soft,enough,groundwater,hand pump
9387,10.0,214,other,1216,other,Pangani,Kilimanjaro,65,True,water_board,True,90s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
30056,1000.0,993,government,290,dwe,Rufiji,Morogoro,300,True,other,True,00s,handpump,user-group,annually,soft,enough,groundwater,hand pump
39410,7.0,258,other,1200,other,Pangani,Kilimanjaro,196,True,water_board,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
63287,0.0,972,other,0,other,Rufiji,Mbeya,0,False,water_board,True,unknown,gravity,user-group,never pay,soft,seasonal,surface,communal standpipe
17573,50.0,316,government,114,dwe,Ruvuma / Southern Coast,Lindi,1,True,wug,True,70s,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
34068,1000.0,292,other,1294,other,Lake Tanganyika,Kigoma,30,True,other,False,00s,gravity,commercial,annually,soft,enough,groundwater,communal standpipe
8540,0.0,302,danida,1261,other,Lake Tanganyika,Kigoma,350,True,vwc,False,00s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
8151,1000.0,1004,government,-6,dwe,Pangani,Tanga,1,True,vwc,False,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
65485,250.0,997,government,2340,commu,Lake Nyasa,Iringa,0,True,vwc,False,80s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
30843,0.0,285,other,112,other,Ruvuma / Southern Coast,Mtwara,150,True,vwc,True,10s,submersible,user-group,unknown,soft,enough,groundwater,communal standpipe
72265,0.0,297,other,1397,rwe,Lake Tanganyika,Kigoma,350,True,vwc,False,80s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
43366,0.0,258,other,1499,government,Pangani,Kilimanjaro,50,True,water_authority,True,10s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
35135,0.0,848,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,salty,enough,groundwater,hand pump
60107,0.0,865,other,0,other,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,improved spring
35576,0.0,316,other,342,other,Ruvuma / Southern Coast,Mtwara,250,True,vwc,True,70s,other,user-group,never pay,soft,dry,groundwater,other
7773,50.0,1002,other,1353,other,Rufiji,Iringa,1,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
31904,50.0,307,other,1826,other,Internal,Manyara,210,True,vwc,True,00s,handpump,user-group,per bucket,soft,enough,groundwater,hand pump
17473,500.0,293,other,791,other,Rufiji,Ruvuma,400,True,wug,False,00s,handpump,user-group,monthly,soft,enough,groundwater,hand pump
56891,30.0,976,government,647,other,Pangani,Tanga,100,True,vwc,False,00s,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
11626,500.0,30,other,645,other,Pangani,Kilimanjaro,120,unknown,water_authority,True,10s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
41523,0.0,393,hesawa,1280,dwe,Lake Victoria,Mara,360,True,wug,False,80s,other,user-group,unknown,salty,enough,groundwater,other
73662,0.0,296,government,1438,other,Lake Tanganyika,Kigoma,500,True,vwc,False,10s,handpump,user-group,unknown,soft,enough,groundwater,hand pump
2581,0.0,878,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
65447,50.0,997,other,168,other,Wami / Ruvu,Pwani,20,True,wua,True,00s,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
25322,20.0,990,world_bank,454,other,Wami / Ruvu,Morogoro,10,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
25020,50.0,984,other,-6,other,Wami / Ruvu,Pwani,20,True,other,True,10s,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
69812,0.0,864,other,1912,other,Lake Rukwa,Rukwa,1,False,other,False,10s,handpump,parastatal,never pay,soft,insufficient,groundwater,hand pump
73511,0.0,386,other,0,other,Internal,Tabora,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
73564,0.0,868,danida,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
18359,0.0,287,government,1465,other,Pangani,Kilimanjaro,1,True,other,True,70s,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
20730,0.0,270,other,1210,other,Pangani,Kilimanjaro,1,True,other,True,00s,gravity,commercial,monthly,soft,insufficient,groundwater,communal standpipe
38709,30.0,973,other,1021,other,Wami / Ruvu,Morogoro,530,True,vwc,True,00s,other,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
14368,0.0,851,other,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,other,user-group,never pay,soft,enough,groundwater,other
72510,0.0,970,other,0,other,Rufiji,Mbeya,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,seasonal,surface,communal standpipe
59861,0.0,868,other,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,other,user-group,never pay,soft,dry,groundwater,other
50657,0.0,418,rwssp,0,dwe,Lake Tanganyika,Shinyanga,0,unknown,other,False,unknown,handpump,user-group,unknown,milky,insufficient,groundwater,hand pump
50259,0.0,877,hesawa,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
28611,50.0,256,other,21,other,Wami / Ruvu,Dar es Salaam,150,unknown,wug,False,00s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
61030,0.0,317,other,1437,other,Internal,Singida,322,True,vwc,unknown,00s,other,user-group,never pay,soft,insufficient,surface,communal standpipe
42249,0.0,998,other,98,dwe,Wami / Ruvu,Morogoro,140,True,vwc,True,90s,handpump,user-group,never pay,unknown,insufficient,groundwater,hand pump
57372,20.0,1000,other,223,other,Wami / Ruvu,Pwani,36,True,wua,True,00s,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
29808,0.0,293,other,517,other,Ruvuma / Southern Coast,Mtwara,1,True,vwc,True,80s,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
56189,0.0,1017,other,114,dwe,Rufiji,Pwani,1,True,vwc,True,00s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
40512,0.0,973,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
67683,0.0,861,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
50217,50.0,312,government,405,other,Ruvuma / Southern Coast,Lindi,150,True,vwc,False,10s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
6238,100.0,865,other,1094,dwe,Lake Rukwa,Rukwa,1500,True,vwc,True,00s,handpump,user-group,per bucket,salty,enough,groundwater,hand pump
55092,0.0,407,other,1523,other,Lake Victoria,Mara,672,unknown,other,False,90s,gravity,parastatal,unknown,soft,seasonal,surface,communal standpipe
54937,0.0,997,other,385,other,Wami / Ruvu,Morogoro,30,True,vwc,True,00s,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
4588,0.0,863,other,0,other,Lake Victoria,Kagera,0,True,vwc,False,unknown,gravity,user-group,never pay,soft,enough,groundwater,other
18308,0.0,357,other,0,other,Lake Tanganyika,Tabora,0,False,vwc,True,unknown,other,user-group,never pay,soft,dry,groundwater,other
23029,0.0,285,other,1320,other,Pangani,Kilimanjaro,125,True,vwc,True,10s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
49875,0.0,406,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,False,unknown,handpump,user-group,on failure,soft,seasonal,groundwater,hand pump
11068,0.0,311,rwssp,0,dwe,Lake Tanganyika,Shinyanga,0,True,other,True,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
31919,0.0,257,government,1673,government,Pangani,Kilimanjaro,100,True,water_authority,True,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
70919,0.0,418,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
23681,1000.0,854,other,939,dwe,Lake Rukwa,Rukwa,500,True,vwc,True,90s,handpump,user-group,annually,salty,enough,groundwater,hand pump
61216,0.0,858,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
35967,0.0,275,other,1253,other,Pangani,Kilimanjaro,1,True,other,True,10s,gravity,parastatal,never pay,soft,insufficient,surface,communal standpipe
11113,0.0,311,other,0,dwe,Lake Tanganyika,Tabora,0,False,vwc,False,unknown,handpump,user-group,never pay,soft,dry,groundwater,hand pump
52776,0.0,1016,other,1823,other,Rufiji,Iringa,50,True,vwc,True,00s,gravity,user-group,never pay,soft,enough,surface,communal standpipe
11507,0.0,866,other,0,other,Lake Nyasa,Mbeya,0,unknown,vwc,unknown,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
33211,0.0,293,other,1238,other,Pangani,Kilimanjaro,236,False,vwc,True,00s,gravity,user-group,never pay,soft,enough,groundwater,hand pump
71106,0.0,997,government,338,dwe,Wami / Ruvu,Morogoro,80,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
36196,0.0,423,other,0,other,Internal,Shinyanga,0,False,other,True,unknown,wind-powered,parastatal,per bucket,soft,enough,surface,communal standpipe
56613,0.0,297,other,1433,other,Internal,Singida,1,True,vwc,unknown,70s,motorpump,user-group,unknown,unknown,dry,groundwater,communal standpipe
13083,0.0,864,hesawa,0,dwe,Lake Victoria,Kagera,0,True,wug,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
55972,0.0,998,other,1662,other,Rufiji,Iringa,0,False,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
8125,0.0,263,government,973,dwe,Pangani,Arusha,200,True,vwc,True,70s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
68705,0.0,863,other,0,other,Lake Victoria,Kagera,0,True,vwc,False,unknown,handpump,user-group,never pay,soft,dry,groundwater,hand pump
9122,0.0,999,government,0,other,Internal,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
40241,300.0,1014,danida,1827,dwe,Rufiji,Iringa,0,True,vwc,True,unknown,handpump,user-group,annually,soft,enough,groundwater,hand pump
